Model	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
SVC_ica_FFT	0.453975206612	0.760617226271	0.598830578512	0.412603267915	0.501564738292	0.506331699346	0.682975206612	0.693157323302
AB_ica_emvar-eSphs	0.472863636364	0.982678049794	0.759814049587	0.761422272877	0.92523415978	0.847703562777	0.400619834711	0.676491038933
AB_ica_mvar-P	0.558946280992	0.952905265329	0.696669421488	0.695033075726	0.817520661157	0.802668940537	0.48382231405	0.649091048108
AB_csp_emvar-PCOHphs	0.528169421488	0.951314379904	0.741570247934	0.723671822148	0.888490358127	0.793267802459	0.507314049587	0.649394134018
AB_csp_mvar-PDC	0.560082644628	0.958639789264	0.801173553719	0.760052454602	0.906776859504	0.671854289501	0.358636363636	0.624014435575
AB_ica_FFT	0.602210743802	0.744959426924	0.645181818182	0.590152364956	0.561862258953	0.478871006445	0.59305785124	0.54334388476
XT_ica_psd	0.628919421488	0.805350629826	0.728578512397	0.655975892211	0.885994490358	0.739917557932	0.618842975207	0.758469966664
RF_ica_psd	0.623425619835	0.833429952329	0.692599173554	0.646408626016	0.792168044077	0.827568673157	0.644276859504	0.766101783038
SVC_ica_psd	0.701479338843	0.962261793664	0.861126033058	0.748914449677	0.945713498623	0.863673499703	0.707561983471	0.863644447503
AB_ica_psd	0.587615702479	0.87950207707	0.740247933884	0.813953257417	0.834242424242	0.718809989031	0.57229338843	0.650638361318
